datetime,station,year,month,day,dayofweek,pm2.5,pm10,no,no2,nox,nh3,so2,co,ozone
2019-11-03,clean,2019,11,3,6,86.71,229.2,12.42,61.96,43.08,22.59,19.55,1.02,42.72
2019-11-03,clean,2019,11,3,6,89.99,246.5,33.21,74.05,66.45,32.14,24.97,2.48,29.91
2019-11-04,clean,2019,11,4,0,89.99,246.5,33.21,74.05,66.45,32.14,24.97,2.48,29.91
2019-11-04,clean,2019,11,4,0,69.8,269.1,18.38,51.01,42.11,33.95,34.3,1.26,55.46
2019-11-04,clean,2019,11,4,0,69.16,172.42,16.94,26.78,14.1,14.47,19.19,1.17,15.68
2019-11-04,clean,2019,11,4,0,60.05,203.72,17.81,72.4,52.87,51.38,26.11,1.98,28.72
2019-11-04,clean,2019,11,4,0,59.79,225.0,43.26,67.53,71.19,24.02,13.11,1.67,50.0
2019-11-04,clean,2019,11,4,0,75.4,238.78,20.02,51.16,43.59,40.43,26.33,1.34,54.75
2019-11-04,clean,2019,11,4,0,88.26,277.16,90.67,90.89,122.23,47.34,25.94,2.1,29.98
2019-11-04,clean,2019,11,4,0,149.35,407.53,123.65,101.87,165.81,63.96,31.27,2.65,31.39
2019-11-04,clean,2019,11,4,0,69.8,269.1,18.38,51.01,42.11,33.95,34.3,1.26,55.46
2019-11-04,clean,2019,11,4,0,69.16,172.42,16.94,26.78,14.1,14.47,19.19,1.17,15.68
2019-11-04,clean,2019,11,4,0,60.05,203.72,17.81,72.4,52.87,51.38,26.11,1.98,28.72
2019-11-04,clean,2019,11,4,0,59.79,225.0,43.26,67.53,71.19,24.02,13.11,1.67,50.0
2019-11-04,clean,2019,11,4,0,75.4,238.78,20.02,51.16,43.59,40.43,26.33,1.34,54.75
2019-11-04,clean,2019,11,4,0,88.26,277.16,90.67,90.89,122.23,47.34,25.94,2.1,29.98
2019-11-04,clean,2019,11,4,0,88.26,277.16,90.67,90.89,122.23,47.34,25.94,2.1,29.98
2019-11-04,clean,2019,11,4,0,69.8,269.1,18.38,51.01,42.11,33.95,34.3,1.26,55.46
2019-11-04,clean,2019,11,4,0,69.16,172.42,16.94,26.78,14.1,14.47,19.19,1.17,15.68
2019-11-04,clean,2019,11,4,0,60.05,203.72,17.81,72.4,52.87,51.38,26.11,1.98,28.72
2019-11-04,clean,2019,11,4,0,59.79,225.0,43.26,67.53,71.19,24.02,13.11,1.67,50.0
2019-11-04,clean,2019,11,4,0,75.4,238.78,20.02,51.16,43.59,40.43,26.33,1.34,54.75
2019-11-04,clean,2019,11,4,0,88.26,277.16,90.67,90.89,122.23,47.34,25.94,2.1,29.98
2019-11-04,clean,2019,11,4,0,149.35,407.53,123.65,101.87,165.81,63.96,31.27,2.65,31.39
2019-11-04,clean,2019,11,4,0,69.8,269.1,18.38,51.01,42.11,33.95,34.3,1.26,55.46
2019-11-04,clean,2019,11,4,0,69.16,172.42,16.94,26.78,14.1,14.47,19.19,1.17,15.68
2019-11-04,clean,2019,11,4,0,60.05,203.72,17.81,72.4,52.87,51.38,26.11,1.98,28.72
2019-11-04,clean,2019,11,4,0,59.79,225.0,43.26,67.53,71.19,24.02,13.11,1.67,50.0
2019-11-04,clean,2019,11,4,0,75.4,238.78,20.02,51.16,43.59,40.43,26.33,1.34,54.75
2019-11-04,clean,2019,11,4,0,88.26,277.16,90.67,90.89,122.23,47.34,25.94,2.1,29.98
2019-11-05,clean,2019,11,5,1,88.26,277.16,90.67,90.89,122.23,47.34,25.94,2.1,29.98
2019-11-05,clean,2019,11,5,1,105.18,346.71,4.43,32.33,20.67,29.55,31.93,1.0,83.24
2019-11-05,clean,2019,11,5,1,102.78,256.34,19.89,98.28,67.96,45.02,20.34,2.11,18.06
2019-11-05,clean,2019,11,5,1,95.0,265.96,6.46,93.16,53.77,71.98,31.39,2.01,61.12
2019-11-05,clean,2019,11,5,1,61.71,302.34,18.08,72.51,53.29,32.46,8.58,1.73,62.39
2019-11-05,clean,2019,11,5,1,120.58,289.88,2.34,39.72,22.94,33.33,29.07,0.97,99.94
2019-11-05,clean,2019,11,5,1,151.4,372.25,112.63,98.38,144.15,41.88,19.87,1.94,47.67
2019-11-05,clean,2019,11,5,1,162.37,367.51,103.73,81.63,127.85,32.53,15.93,1.4,31.99
2019-11-05,clean,2019,11,5,1,105.18,346.71,4.43,32.33,20.67,29.55,31.93,1.0,83.24
2019-11-05,clean,2019,11,5,1,102.78,256.34,19.89,98.28,67.96,45.02,20.34,2.11,18.06
2019-11-05,clean,2019,11,5,1,95.0,265.96,6.46,93.16,53.77,71.98,31.39,2.01,61.12
2019-11-05,clean,2019,11,5,1,61.71,302.34,18.08,72.51,53.29,32.46,8.58,1.73,62.39
2019-11-05,clean,2019,11,5,1,120.58,289.88,2.34,39.72,22.94,33.33,29.07,0.97,99.94
2019-11-05,clean,2019,11,5,1,151.4,372.25,112.63,98.38,144.15,41.88,19.87,1.94,47.67
2019-11-05,clean,2019,11,5,1,151.4,372.25,112.63,98.38,144.15,41.88,19.87,1.94,47.67
2019-11-05,clean,2019,11,5,1,105.18,346.71,4.43,32.33,20.67,29.55,31.93,1.0,83.24
2019-11-05,clean,2019,11,5,1,102.78,256.34,19.89,98.28,67.96,45.02,20.34,2.11,18.06
2019-11-05,clean,2019,11,5,1,95.0,265.96,6.46,93.16,53.77,71.98,31.39,2.01,61.12
2019-11-05,clean,2019,11,5,1,61.71,302.34,18.08,72.51,53.29,32.46,8.58,1.73,62.39
2019-11-05,clean,2019,11,5,1,120.58,289.88,2.34,39.72,22.94,33.33,29.07,0.97,99.94
2019-11-05,clean,2019,11,5,1,151.4,372.25,112.63,98.38,144.15,41.88,19.87,1.94,47.67
2019-11-05,clean,2019,11,5,1,162.37,367.51,103.73,81.63,127.85,32.53,15.93,1.4,31.99
2019-11-05,clean,2019,11,5,1,105.18,346.71,4.43,32.33,20.67,29.55,31.93,1.0,83.24
2019-11-05,clean,2019,11,5,1,102.78,256.34,19.89,98.28,67.96,45.02,20.34,2.11,18.06
2019-11-05,clean,2019,11,5,1,95.0,265.96,6.46,93.16,53.77,71.98,31.39,2.01,61.12
2019-11-05,clean,2019,11,5,1,61.71,302.34,18.08,72.51,53.29,32.46,8.58,1.73,62.39
2019-11-05,clean,2019,11,5,1,120.58,289.88,2.34,39.72,22.94,33.33,29.07,0.97,99.94
2019-11-05,clean,2019,11,5,1,151.4,372.25,112.63,98.38,144.15,41.88,19.87,1.94,47.67
2019-11-06,clean,2019,11,6,2,151.4,372.25,112.63,98.38,144.15,41.88,19.87,1.94,47.67
2019-11-06,clean,2019,11,6,2,110.72,536.58,33.01,47.88,52.48,26.7,20.61,1.38,37.4
2019-11-06,clean,2019,11,6,2,118.96,426.51,152.4,100.37,171.22,138.84,10.29,3.36,27.99
2019-11-06,clean,2019,11,6,2,84.41,378.29,19.02,36.49,34.91,33.9,20.01,1.36,32.16
2019-11-06,clean,2019,11,6,2,69.56,433.47,74.12,69.87,97.6,26.16,7.58,2.31,36.56
2019-11-06,clean,2019,11,6,2,106.27,404.89,37.6,32.12,70.56,66.56,8.01,1.99,18.71
2019-11-06,clean,2019,11,6,2,125.11,518.21,183.43,109.48,207.03,59.18,15.67,2.74,24.32
2019-11-06,clean,2019,11,6,2,101.79,386.38,200.1,132.25,235.84,62.69,16.68,2.41,35.68
2019-11-06,clean,2019,11,6,2,110.72,536.58,33.01,47.88,52.48,26.7,20.61,1.38,37.4
2019-11-06,clean,2019,11,6,2,118.96,426.51,152.4,100.37,171.22,138.84,10.29,3.36,27.99
2019-11-06,clean,2019,11,6,2,84.41,378.29,19.02,36.49,34.91,33.9,20.01,1.36,32.16
2019-11-06,clean,2019,11,6,2,69.56,433.47,74.12,69.87,97.6,26.16,7.58,2.31,36.56
2019-11-06,clean,2019,11,6,2,106.27,404.89,37.6,32.12,70.56,66.56,8.01,1.99,18.71
2019-11-06,clean,2019,11,6,2,125.11,518.21,183.43,109.48,207.03,59.18,15.67,2.74,24.32
2019-11-06,clean,2019,11,6,2,125.11,518.21,183.43,109.48,207.03,59.18,15.67,2.74,24.32
2019-11-06,clean,2019,11,6,2,110.72,536.58,33.01,47.88,52.48,26.7,20.61,1.38,37.4
2019-11-06,clean,2019,11,6,2,118.96,426.51,152.4,100.37,171.22,138.84,10.29,3.36,27.99
2019-11-06,clean,2019,11,6,2,84.41,378.29,19.02,36.49,34.91,33.9,20.01,1.36,32.16
2019-11-06,clean,2019,11,6,2,69.56,433.47,74.12,69.87,97.6,26.16,7.58,2.31,36.56
2019-11-06,clean,2019,11,6,2,106.27,404.89,37.6,32.12,70.56,66.56,8.01,1.99,18.71
2019-11-06,clean,2019,11,6,2,125.11,518.21,183.43,109.48,207.03,59.18,15.67,2.74,24.32
2019-11-06,clean,2019,11,6,2,101.79,386.38,200.1,132.25,235.84,62.69,16.68,2.41,35.68
2019-11-06,clean,2019,11,6,2,110.72,536.58,33.01,47.88,52.48,26.7,20.61,1.38,37.4
2019-11-06,clean,2019,11,6,2,118.96,426.51,152.4,100.37,171.22,138.84,10.29,3.36,27.99
2019-11-06,clean,2019,11,6,2,84.41,378.29,19.02,36.49,34.91,33.9,20.01,1.36,32.16
2019-11-06,clean,2019,11,6,2,69.56,433.47,74.12,69.87,97.6,26.16,7.58,2.31,36.56
2019-11-06,clean,2019,11,6,2,106.27,404.89,37.6,32.12,70.56,66.56,8.01,1.99,18.71
2019-11-06,clean,2019,11,6,2,125.11,518.21,183.43,109.48,207.03,59.18,15.67,2.74,24.32
2019-11-07,clean,2019,11,7,3,125.11,518.21,183.43,109.48,207.03,59.18,15.67,2.74,24.32
2019-11-07,clean,2019,11,7,3,64.09,439.28,7.1,20.94,16.93,25.83,16.51,1.06,25.01
2019-11-07,clean,2019,11,7,3,60.09,227.34,17.71,123.47,67.58,33.67,2.93,1.22,17.93
2019-11-07,clean,2019,11,7,3,52.05,306.99,7.7,38.67,26.85,43.33,17.92,0.66,13.66
2019-11-07,clean,2019,11,7,3,71.71,348.23,10.51,36.84,28.18,20.51,5.63,1.36,21.13
2019-11-07,clean,2019,11,7,3,67.71,383.7,6.12,12.43,18.55,59.64,2.78,1.79,11.05
2019-11-07,clean,2019,11,7,3,82.02,423.44,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-07,clean,2019,11,7,3,80.77,466.06,77.41,60.28,95.17,38.01,6.73,2.22,10.96
2019-11-07,clean,2019,11,7,3,64.09,439.28,7.1,20.94,16.93,25.83,16.51,1.06,25.01
2019-11-07,clean,2019,11,7,3,60.09,227.34,17.71,123.47,67.58,33.67,2.93,1.22,17.93
2019-11-07,clean,2019,11,7,3,52.05,306.99,7.7,38.67,26.85,43.33,17.92,0.66,13.66
2019-11-07,clean,2019,11,7,3,71.71,348.23,10.51,36.84,28.18,20.51,5.63,1.36,21.13
2019-11-07,clean,2019,11,7,3,67.71,383.7,6.12,12.43,18.55,59.64,2.78,1.79,11.05
2019-11-07,clean,2019,11,7,3,82.02,423.44,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-07,clean,2019,11,7,3,82.02,423.44,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-07,clean,2019,11,7,3,64.09,439.28,7.1,20.94,16.93,25.83,16.51,1.06,25.01
2019-11-07,clean,2019,11,7,3,60.09,227.34,17.71,123.47,67.58,33.67,2.93,1.22,17.93
2019-11-07,clean,2019,11,7,3,52.05,306.99,7.7,38.67,26.85,43.33,17.92,0.66,13.66
2019-11-07,clean,2019,11,7,3,71.71,348.23,10.51,36.84,28.18,20.51,5.63,1.36,21.13
2019-11-07,clean,2019,11,7,3,67.71,383.7,6.12,12.43,18.55,59.64,2.78,1.79,11.05
2019-11-07,clean,2019,11,7,3,82.02,423.44,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-07,clean,2019,11,7,3,80.77,466.06,77.41,60.28,95.17,38.01,6.73,2.22,10.96
2019-11-07,clean,2019,11,7,3,64.09,439.28,7.1,20.94,16.93,25.83,16.51,1.06,25.01
2019-11-07,clean,2019,11,7,3,60.09,227.34,17.71,123.47,67.58,33.67,2.93,1.22,17.93
2019-11-07,clean,2019,11,7,3,52.05,306.99,7.7,38.67,26.85,43.33,17.92,0.66,13.66
2019-11-07,clean,2019,11,7,3,71.71,348.23,10.51,36.84,28.18,20.51,5.63,1.36,21.13
2019-11-07,clean,2019,11,7,3,67.71,383.7,6.12,12.43,18.55,59.64,2.78,1.79,11.05
2019-11-07,clean,2019,11,7,3,82.02,423.44,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-08,clean,2019,11,8,4,82.02,423.44,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-08,clean,2019,11,8,4,26.33,152.47,7.34,18.73,15.95,28.09,15.3,0.98,26.54
2019-11-08,clean,2019,11,8,4,28.46,51.29,7.13,13.57,10.77,4.31,2.71,0.13,30.95
2019-11-08,clean,2019,11,8,4,18.48,45.31,3.77,30.59,19.35,37.38,16.25,1.01,13.38
2019-11-08,clean,2019,11,8,4,29.72,52.26,3.91,25.35,16.67,21.62,6.08,1.43,22.96
2019-11-08,clean,2019,11,8,4,30.71,71.17,6.84,15.95,22.79,47.45,3.8,0.84,19.73
2019-11-08,clean,2019,11,8,4,31.09,54.2,19.7,31.58,32.86,72.59,8.23,1.55,16.67
2019-11-08,clean,2019,11,8,4,33.0,61.33,77.41,60.28,95.17,38.01,6.73,2.22,10.96
2019-11-08,clean,2019,11,8,4,26.33,152.47,7.34,18.73,15.95,28.09,15.3,0.98,26.54
2019-11-08,clean,2019,11,8,4,28.46,51.29,7.13,13.57,10.77,4.31,2.71,0.13,30.95
2019-11-08,clean,2019,11,8,4,18.48,45.31,3.77,30.59,19.35,37.38,16.25,1.01,13.38
2019-11-08,clean,2019,11,8,4,29.72,52.26,3.91,25.35,16.67,21.62,6.08,1.43,22.96
2019-11-08,clean,2019,11,8,4,30.71,71.17,6.84,15.95,22.79,47.45,3.8,0.84,19.73
2019-11-08,clean,2019,11,8,4,31.09,54.2,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-08,clean,2019,11,8,4,31.09,54.2,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-08,clean,2019,11,8,4,26.33,152.47,7.34,18.73,15.95,28.09,15.3,0.98,26.54
2019-11-08,clean,2019,11,8,4,28.46,51.29,7.13,13.57,10.77,4.31,2.71,0.13,30.95
2019-11-08,clean,2019,11,8,4,18.48,45.31,3.77,30.59,19.35,37.38,16.25,1.01,13.38
2019-11-08,clean,2019,11,8,4,29.72,52.26,3.91,25.35,16.67,21.62,6.08,1.43,22.96
2019-11-08,clean,2019,11,8,4,30.71,71.17,6.84,15.95,22.79,47.45,3.8,0.84,19.73
2019-11-08,clean,2019,11,8,4,31.09,54.2,19.7,31.58,32.86,72.59,8.23,1.55,16.67
2019-11-08,clean,2019,11,8,4,33.0,61.33,77.41,60.28,95.17,38.01,6.73,2.22,10.96
2019-11-08,clean,2019,11,8,4,26.33,152.47,7.34,18.73,15.95,28.09,15.3,0.98,26.54
2019-11-08,clean,2019,11,8,4,28.46,51.29,7.13,13.57,10.77,4.31,2.71,0.13,30.95
2019-11-08,clean,2019,11,8,4,18.48,45.31,3.77,30.59,19.35,37.38,16.25,1.01,13.38
2019-11-08,clean,2019,11,8,4,29.72,52.26,3.91,25.35,16.67,21.62,6.08,1.43,22.96
2019-11-08,clean,2019,11,8,4,30.71,71.17,6.84,15.95,22.79,47.45,3.8,0.84,19.73
2019-11-08,clean,2019,11,8,4,31.09,54.2,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-09,clean,2019,11,9,5,31.09,54.2,122.47,62.25,132.97,53.04,7.6,2.03,12.14
2019-11-09,clean,2019,11,9,5,81.93,289.51,11.24,46.4,33.81,31.85,7.98,1.39,58.06
2019-11-09,clean,2019,11,9,5,80.38,134.66,7.82,12.43,10.46,4.57,2.48,1.01,48.73
2019-11-09,clean,2019,11,9,5,82.41,156.05,9.59,56.01,37.28,40.22,16.65,1.63,26.77
2019-11-09,clean,2019,11,9,5,66.33,210.73,1.85,56.32,31.24,25.58,6.73,2.17,57.89
2019-11-09,clean,2019,11,9,5,86.56,169.19,9.01,22.17,31.24,49.16,3.83,1.14,26.06
2019-11-09,clean,2019,11,9,5,84.88,202.57,26.41,73.84,60.81,29.66,11.74,1.63,52.17
2019-11-09,clean,2019,11,9,5,79.66,218.62,54.33,64.95,78.84,36.28,9.95,1.46,30.17
2019-11-09,clean,2019,11,9,5,81.93,289.51,11.24,46.4,33.81,31.85,7.98,1.39,58.06
2019-11-09,clean,2019,11,9,5,80.38,134.66,7.82,12.43,10.46,4.57,2.48,1.01,48.73
2019-11-09,clean,2019,11,9,5,82.41,156.05,9.59,56.01,37.28,40.22,16.65,1.63,26.77
2019-11-09,clean,2019,11,9,5,66.33,210.73,1.85,56.32,31.24,25.58,6.73,2.17,57.89
2019-11-09,clean,2019,11,9,5,86.56,169.19,9.01,22.17,31.24,49.16,3.83,1.14,26.06
2019-11-09,clean,2019,11,9,5,84.88,202.57,26.41,73.84,60.81,29.66,11.74,1.63,52.17
2019-11-09,clean,2019,11,9,5,84.88,202.57,26.41,73.84,60.81,29.66,11.74,1.63,52.17
2019-11-09,clean,2019,11,9,5,81.93,289.51,11.24,46.4,33.81,31.85,7.98,1.39,58.06
2019-11-09,clean,2019,11,9,5,80.38,134.66,7.82,12.43,10.46,4.57,2.48,1.01,48.73
2019-11-09,clean,2019,11,9,5,82.41,156.05,9.59,56.01,37.28,40.22,16.65,1.63,26.77
2019-11-09,clean,2019,11,9,5,66.33,210.73,1.85,56.32,31.24,25.58,6.73,2.17,57.89
2019-11-09,clean,2019,11,9,5,86.56,169.19,9.01,22.17,31.24,49.16,3.83,1.14,26.06
2019-11-09,clean,2019,11,9,5,84.88,202.57,26.41,73.84,60.81,29.66,11.74,1.63,52.17
2019-11-09,clean,2019,11,9,5,79.66,218.62,54.33,64.95,78.84,36.28,9.95,1.46,30.17
2019-11-09,clean,2019,11,9,5,81.93,289.51,11.24,46.4,33.81,31.85,7.98,1.39,58.06
2019-11-09,clean,2019,11,9,5,80.38,134.66,7.82,12.43,10.46,4.57,2.48,1.01,48.73
2019-11-09,clean,2019,11,9,5,82.41,156.05,9.59,56.01,37.28,40.22,16.65,1.63,26.77
2019-11-09,clean,2019,11,9,5,66.33,210.73,1.85,56.32,31.24,25.58,6.73,2.17,57.89
2019-11-09,clean,2019,11,9,5,86.56,169.19,9.01,22.17,31.24,49.16,3.83,1.14,26.06
2019-11-09,clean,2019,11,9,5,84.88,202.57,26.41,73.84,60.81,29.66,11.74,1.63,52.17
2019-11-10,clean,2019,11,10,6,84.88,202.57,26.41,73.84,60.81,29.66,11.74,1.63,52.17
2019-11-10,clean,2019,11,10,6,100.51,315.23,7.86,34.29,24.64,30.6,7.07,1.53,41.11
2019-11-10,clean,2019,11,10,6,83.27,130.13,14.77,22.44,23.4,9.99,9.38,1.37,44.53
2019-11-10,clean,2019,11,10,6,94.62,207.72,17.37,61.26,46.74,47.38,12.61,1.4,24.47
2019-11-10,clean,2019,11,10,6,70.51,203.86,93.59,74.16,115.74,24.97,5.35,0.41,66.25
2019-11-10,clean,2019,11,10,6,126.73,238.64,16.59,19.5,35.94,16.67,6.35,1.29,32.83
2019-11-10,clean,2019,11,10,6,136.67,302.48,128.33,85.66,150.2,41.22,11.08,2.95,26.22
2019-11-10,clean,2019,11,10,6,120.05,275.88,45.65,95.4,87.95,37.96,12.3,1.46,33.53
2019-11-10,clean,2019,11,10,6,100.51,315.23,7.86,34.29,24.64,30.6,7.07,1.53,41.11
2019-11-10,clean,2019,11,10,6,83.27,130.13,14.77,22.44,23.4,9.99,9.38,1.37,44.53
2019-11-10,clean,2019,11,10,6,94.62,207.72,17.37,61.26,46.74,47.38,12.61,1.4,24.47
2019-11-10,clean,2019,11,10,6,70.51,203.86,93.59,74.16,115.74,24.97,5.35,0.41,66.25
2019-11-10,clean,2019,11,10,6,126.73,238.64,16.59,19.5,35.94,16.67,6.35,1.29,32.83
2019-11-10,clean,2019,11,10,6,136.67,302.48,128.33,85.66,150.2,41.22,11.08,2.95,26.22
2019-11-10,clean,2019,11,10,6,136.67,302.48,128.33,85.66,150.2,41.22,11.08,2.95,26.22
2019-11-10,clean,2019,11,10,6,100.51,315.23,7.86,34.29,24.64,30.6,7.07,1.53,41.11
2019-11-10,clean,2019,11,10,6,83.27,130.13,14.77,22.44,23.4,9.99,9.38,1.37,44.53
2019-11-10,clean,2019,11,10,6,94.62,207.72,17.37,61.26,46.74,47.38,12.61,1.4,24.47
2019-11-10,clean,2019,11,10,6,70.51,203.86,93.59,74.16,115.74,24.97,5.35,0.41,66.25
2019-11-10,clean,2019,11,10,6,126.73,238.64,16.59,19.5,35.94,16.67,6.35,1.29,32.83
2019-11-10,clean,2019,11,10,6,136.67,302.48,128.33,85.66,150.2,41.22,11.08,2.95,26.22
2019-11-10,clean,2019,11,10,6,120.05,275.88,45.65,95.4,87.95,37.96,12.3,1.46,33.53
2019-11-10,clean,2019,11,10,6,100.51,315.23,7.86,34.29,24.64,30.6,7.07,1.53,41.11
2019-11-10,clean,2019,11,10,6,83.27,130.13,14.77,22.44,23.4,9.99,9.38,1.37,44.53
2019-11-10,clean,2019,11,10,6,94.62,207.72,17.37,61.26,46.74,47.38,12.61,1.4,24.47
2019-11-10,clean,2019,11,10,6,70.51,203.86,93.59,74.16,115.74,24.97,5.35,0.41,66.25
2019-11-10,clean,2019,11,10,6,126.73,238.64,16.59,19.5,35.94,16.67,6.35,1.29,32.83
2019-11-10,clean,2019,11,10,6,136.67,302.48,128.33,85.66,150.2,41.22,11.08,2.95,26.22
2019-11-11,clean,2019,11,11,0,136.67,302.48,128.33,85.66,150.2,41.22,11.08,2.95,26.22
2019-11-11,clean,2019,11,11,0,260.9,526.97,118.4,94.05,137.21,7.2,16.34,2.57,28.82
2019-11-11,clean,2019,11,11,0,269.29,340.76,47.76,21.65,50.34,25.13,14.45,0.67,39.03
2019-11-11,clean,2019,11,11,0,262.45,409.16,42.42,58.15,65.51,51.88,19.79,2.2,18.57
2019-11-11,clean,2019,11,11,0,212.83,359.31,66.33,36.59,73.53,18.22,13.41,1.86,33.33
2019-11-11,clean,2019,11,11,0,317.61,412.62,39.14,30.64,69.69,43.26,6.17,1.94,23.27
2019-11-11,clean,2019,11,11,0,334.23,498.06,149.76,129.26,190.67,79.65,15.2,2.24,14.48
2019-11-11,clean,2019,11,11,0,235.84,385.83,186.28,130.35,220.47,77.82,22.75,2.49,18.0
2019-11-11,clean,2019,11,11,0,260.9,526.97,118.4,94.05,137.21,7.2,16.34,2.57,28.82
2019-11-11,clean,2019,11,11,0,269.29,340.76,47.76,21.65,50.34,25.13,14.45,0.67,39.03
2019-11-11,clean,2019,11,11,0,262.45,409.16,42.42,58.15,65.51,51.88,19.79,2.2,18.57
2019-11-11,clean,2019,11,11,0,212.83,359.31,66.33,36.59,73.53,18.22,13.41,1.86,33.33
2019-11-11,clean,2019,11,11,0,317.61,412.62,39.14,30.64,69.69,43.26,6.17,1.94,23.27
2019-11-11,clean,2019,11,11,0,334.23,498.06,149.76,129.26,190.67,79.65,15.2,2.24,14.48
2019-11-11,clean,2019,11,11,0,334.23,498.06,149.76,129.26,190.67,79.65,15.2,2.24,14.48
2019-11-11,clean,2019,11,11,0,260.9,526.97,118.4,94.05,137.21,7.2,16.34,2.57,28.82
2019-11-11,clean,2019,11,11,0,269.29,340.76,47.76,21.65,50.34,25.13,14.45,0.67,39.03
2019-11-11,clean,2019,11,11,0,262.45,409.16,42.42,58.15,65.51,51.88,19.79,2.2,18.57
2019-11-11,clean,2019,11,11,0,212.83,359.31,66.33,36.59,73.53,18.22,13.41,1.86,33.33
2019-11-11,clean,2019,11,11,0,317.61,412.62,39.14,30.64,69.69,43.26,6.17,1.94,23.27
2019-11-11,clean,2019,11,11,0,334.23,498.06,149.76,129.26,190.67,79.65,15.2,2.24,14.48
2019-11-11,clean,2019,11,11,0,235.84,385.83,186.28,130.35,220.47,77.82,22.75,2.49,18.0
2019-11-11,clean,2019,11,11,0,260.9,526.97,118.4,94.05,137.21,7.2,16.34,2.57,28.82
2019-11-11,clean,2019,11,11,0,269.29,340.76,47.76,21.65,50.34,25.13,14.45,0.67,39.03
2019-11-11,clean,2019,11,11,0,262.45,409.16,42.42,58.15,65.51,51.88,19.79,2.2,18.57
2019-11-11,clean,2019,11,11,0,212.83,359.31,66.33,36.59,73.53,18.22,13.41,1.86,33.33
2019-11-11,clean,2019,11,11,0,317.61,412.62,39.14,30.64,69.69,43.26,6.17,1.94,23.27
2019-11-11,clean,2019,11,11,0,334.23,498.06,149.76,129.26,190.67,79.65,15.2,2.24,14.48
2019-11-12,clean,2019,11,12,1,334.23,498.06,149.76,129.26,190.67,79.65,15.2,2.24,14.48
2019-11-12,clean,2019,11,12,1,295.91,578.77,191.1,99.54,202.51,26.32,14.9,4.13,11.86
2019-11-12,clean,2019,11,12,1,267.33,342.05,155.31,115.26,187.58,30.98,8.5,4.57,12.77
2019-11-12,clean,2019,11,12,1,305.47,464.99,128.04,68.55,139.12,89.74,19.52,3.73,13.1
2019-11-12,clean,2019,11,12,1,243.68,403.96,143.08,45.69,140.95,28.05,11.97,1.9,33.95
2019-11-12,clean,2019,11,12,1,424.28,608.55,153.5,57.95,204.57,273.59,5.18,3.63,29.06
2019-11-12,clean,2019,11,12,1,332.05,541.06,64.1,134.8,133.47,101.28,12.4,3.18,73.44
2019-11-12,clean,2019,11,12,1,290.48,469.4,125.58,124.48,161.21,100.42,9.62,3.1,44.17
2019-11-12,clean,2019,11,12,1,295.91,578.77,191.1,99.54,202.51,26.32,14.9,4.13,11.86
2019-11-12,clean,2019,11,12,1,267.33,342.05,155.31,115.26,187.58,30.98,8.5,4.57,12.77
2019-11-12,clean,2019,11,12,1,305.47,464.99,128.04,68.55,139.12,89.74,19.52,3.73,13.1
2019-11-12,clean,2019,11,12,1,243.68,403.96,143.08,45.69,140.95,28.05,11.97,1.9,33.95
2019-11-12,clean,2019,11,12,1,424.28,608.55,153.5,57.95,204.57,273.59,5.18,3.63,29.06
2019-11-12,clean,2019,11,12,1,332.05,541.06,64.1,134.8,133.47,101.28,12.4,3.18,73.44
2019-11-12,clean,2019,11,12,1,332.05,541.06,64.1,134.8,133.47,101.28,12.4,3.18,73.44
2019-11-12,clean,2019,11,12,1,295.91,578.77,191.1,99.54,202.51,26.32,14.9,4.13,11.86
2019-11-12,clean,2019,11,12,1,267.33,342.05,155.31,115.26,187.58,30.98,8.5,4.57,12.77
2019-11-12,clean,2019,11,12,1,305.47,464.99,128.04,68.55,139.12,89.74,19.52,3.73,13.1
2019-11-12,clean,2019,11,12,1,243.68,403.96,143.08,45.69,140.95,28.05,11.97,1.9,33.95
2019-11-12,clean,2019,11,12,1,424.28,608.55,153.5,57.95,204.57,273.59,5.18,3.63,29.06
2019-11-12,clean,2019,11,12,1,332.05,541.06,64.1,134.8,133.47,101.28,12.4,3.18,73.44
2019-11-12,clean,2019,11,12,1,290.48,469.4,125.58,124.48,161.21,100.42,9.62,3.1,44.17
2019-11-12,clean,2019,11,12,1,295.91,578.77,191.1,99.54,202.51,26.32,14.9,4.13,11.86
2019-11-12,clean,2019,11,12,1,267.33,342.05,155.31,115.26,187.58,30.98,8.5,4.57,12.77
2019-11-12,clean,2019,11,12,1,305.47,464.99,128.04,68.55,139.12,89.74,19.52,3.73,13.1
2019-11-12,clean,2019,11,12,1,243.68,403.96,143.08,45.69,140.95,28.05,11.97,1.9,33.95
2019-11-12,clean,2019,11,12,1,424.28,608.55,153.5,57.95,204.57,273.59,5.18,3.63,29.06
